full_text,label
鐘南山表態早了，又失宇宙第一。上週輝瑞宣佈他們的疫苗有效率90%，引起世界轟動。俄羅斯立即宣佈他們的疫苗有效率超過輝瑞，達92%；中國首席防疫科學家接著宣佈中國疫苗與輝瑞差不多。不料，今天美國Moderna宣佈疫苗有效率94.5%。不知道中國、俄羅斯怎麼改口？ https://t.co/Jw4gPAHDjk,0
"有人問，你憑什麼說武漢病毒不是人工病毒？

這並不要什麼特權或學問，只是作為媒體人看到了病毒學家的解釋，然後告訴大家：沒有病毒專家說是人工的。

你不信，是你的自由。你說我固執，說大外宣，也是你的自由。

我期待看到病毒專家的不同說法，但是至今沒有看到一位。如果有，請告訴我。",0
實驗室好滿...要爆棚了 #origio #lab #ivf #苦逼的實驗狗 https://t.co/25BcZadWZ2,0
叫中共痛毒更準確，是中共一貫隱瞞疫情、掩蓋真相的做法，讓病毒在國內外擴散，普通中國百姓也是受害者。,1
"林鄭對多國頒禁令 唯獨不封中國 



3月10日香港行政長官林鄭針對疫情頒布紅色旅遊警告跟禁入令，包含禁止南韓進入，意大利跟伊朗是需要14天隔離檢疫，唯獨對病毒最大國，中國不封關，詳情在會後公布。 https://t.co/xZG0qGf5QQ",0
"特朗普打連環拳，上一拳是「中國病毒」，這一拳又打出台灣，總之都是轉移視線，化解國內矛盾。

一切都是為了連任，不拼不行啊！",0
【萌翻！古巴腦科學家抱著狗狗成都上班 】國際腦科學家裴德樂教授從古巴來到成都做研究，幾個月前，裴教授在街上撿了一隻流浪狗，此後他便帶著小狗上班下班如影隨形。這讓實驗室的小夥伴們覺得他Q萌無比，這只幸運的小狗也成了實驗室最年輕的成員。（華西都市報） https://t.co/CNzUA5gmf2,0
3月23日，特朗普在社交媒體上表示，新型冠狀病毒在美國的傳播不是亞裔美國人的錯。24日，特朗普在接受福克斯新聞采訪時表示，他決定不再稱新冠病毒為“中國病毒”。 ????https://t.co/bnjhvcMcr8 https://t.co/hoLnpHq3Pp,0
"十一國殤，全球民主戰車將共同上街，與覺醒的人們一起，為中共送終！

共產邪靈在中國肆虐70年，國人在滅頂的窒息中殘喘，假疫苗、毒奶粉、汙染的水、空氣，病難醫、學難上。最可悲的是，雖身置水深火熱之，喪盡人的權利和尊嚴，卻被洗腦奴化：自認幸福，感謝惡魔。

為了下一代，離黑暗入光明！ https://t.co/JZk2D2B3la",1
"為什麼實驗室櫃子會放很多情趣玩具？

#我不懂 https://t.co/zcR70uNWeS",0
想想， 不排除是引發疫情再爆， 嚴厲管控社會， 取消選舉， 引入中國檢驗的一整套陰謀。 也許港府官員沒那麽醒目， 實際效果如此。,1
“新型冠狀病毒感染的肺炎疫情科技應對”第一批8個應急攻關項目已經緊急啟動，鐘南山任組長，經費撥付到位。科技部將在病毒溯源、傳播途徑、動物模型建立、感染與致病機理、快速免疫學檢測方法、基因組變異與進化、重症病人優化治療方案、應急保護抗體研發、快速疫苗研發、中醫藥防治等方面進行部署。 https://t.co/iq3a7qnMzI,0
此次武漢肺炎疫情，大家本以為百萬台商返鄉將使臺灣步入中國的後塵，沒想到臺灣政府以精確完美而又人性化的防疫措施守住了國門，讓臨近的日、韓等國嘖嘖稱讚，也讓CNN讚譽臺灣是國際防疫的模範生，是全球該學的亞洲10堂課。儘管臺灣由於中共阻撓還不是WHO成員國，但世界還是見證了臺灣防疫的高水準。,0
最近一名澳大利亞空姐在阿聯酋打了中國疫苗，返回澳大利亞後，疫情檢驗官不認中國疫苗，視同未打，照樣被隔離。中國沒有一家疫苗完成臨床試驗，卻已滿世界給人打疫苗。,1
"#中国肺炎 #coronovirus #ChinesePneumonia
#蘋果日報：香港首名醫護確診病毒
https://t.co/NqvxEqTEvk
- 分享自 LIHKG 討論區",0
自疫情爆發後，中共就不停地讓人民幣貶值。美中貿易第一階段協議給美國套上兩個緊箍咒：1）不能再出台關稅。2）不能認定中國是匯率操縱國。目前人民幣已經貶到過去12年最低水平。 https://t.co/TBmxf2HCUc,1
"剛剛香港的電視說世衛贊香港的疫情防控工作做得好。

何柏特認為，香港確診個案增幅相對慢，主因是香港人做得好，在首宗確診個案出現後，香港已有九成半人戴口罩。若非香港人主動防疫、「疫」境自強，以本港人口的擠迫程度，不用一星期，確診人數會如韓國或意大利般「火箭式」上升。",0
【張伯禮：目前已向意大利援助10萬盒連花清瘟膠囊】23日，中國工程院院士、天津中醫藥大學校長張伯禮表示，連花清瘟膠囊主要的功效是清瘟解毒，宣肺泄熱，對治療輕型和普通型新冠肺炎患者有確切療效。目前已向意大利援助了10萬盒。意大利方面還要追加再寄10萬盒支援意大利。（特別提醒：服藥請遵醫囑） https://t.co/zVFwNqjUeU,0
很多中國人不太理解美國的防疫。美國是聯邦制，聯邦與州權力界線分明。比如，川普就無權宣布紐約封城；川普也不能要求每個州如何隔離、篩查、治療等。防疫大部分是州政府的職責。川普比較幾時地宣佈了中國、歐洲旅行禁令，但是，美國各地幾乎沒有集中隔離密切接觸者。即使再來一次，也不會大改觀。,0
"學院長：阿公阿媽跟大姐，我剛從香港回來，那邊醫院被大陸人霸佔，你掛號要等八天！檢查要等幾個月！做手術要排五年，所以大陸人都在盯著台灣的醫院

然後繼續血淚控訴，我在香港工作根本沒辦法看到醫生，公司也不管我們，我每次生病都坐飛機回來台灣看醫生，大陸人過來搶資源，就跟香港一樣怎麼辦呀？",1
【新冠病毒疫苗將為全民免費提供】在31日舉行的國務院聯防聯控機制新聞發布會上，國家衛生健康委員會副主任、國務院聯防聯控機制科研攻關組疫苗研發專班負責人曾益新說，新冠病毒疫苗肯定是為全民免費提供。 https://t.co/VJsUJytoSY,0
"真實的武漢肺炎，把一家三代人一一毀滅，而在中共的報告中只有四千人死！



P4試驗室在一年後才允許世衛組織進入調查，以其說是調查，不如說是去幫中共立貞潔牌坊。 https://t.co/9U0IgP4sPx",1
今天台灣副總統批評世衛組織總幹事譚德塞很準確：成事不足，敗事有餘！武漢肺炎疫情發展至今狀況，與世界衛生組織與中共聯手掩蓋和欺瞞疫情有關。 https://t.co/bEqj98J2Q8,1
"中國製造的可能沒毒，但是製造者人心有毒，制度有毒。中國出口的病毒試劑不合格，口罩不合格，測溫槍的製造商聲稱要故意製造測不準的產品坑害美國，工廠的工人把剛生產出來的口罩用鞋子擦。。。這些新聞，微信截圖，視頻都在網絡上流傳。如果是正常國家一定會嚴肅處理來拯救信任危機。

可中國並不是。 https://t.co/v6WzRB5ydL",1
"老白男機師還大鬧負壓隔離病房？台灣是欠他的嗎？
771也是喔，如果她一開始就誠實以告，今天不會被網友肉搜公審。
一個本土病例造成的損失多大？別的不說，今天股市📉。",0
"昨天的《點點今天事》說：習近平已經從復興中國夢，上升到了治理全球的境界，事實上，中國病毒也具有了腐蝕全球的力量。

今天的央視《新聞聯播》便說習近平為人類找出了互利共贏的「人間正道」。

我有點糊塗了，是《點點》是大外宣，還是《聯播》是無間道？

https://t.co/ewCpHzTFR9 https://t.co/YaNt7AUkpa",0
評論里太多陰謀論，我覺得和武漢病毒的來歷關係不大，歐美科學家不用到實地調查就能判斷個八九不離十。中國現代史記載得清楚，有什麼大災難都很不願意接受外國援助，更不用説外國救援隊了。既然是黨管一切，禁止任何民間組織直接插手救災，所有物資集中從紅十字會發放，又怎麼可能允許外國勢力介入？,0
半夜的實驗室ww http://t.co/jcFz7o1KuA,0
"我省經濟看似復蘇，450人的小村裏一個冬天就建了兩棟新房子，村邊公路每天很多大型機械運輸通過，我的餐館加價10%沒有負面反應。



然而中國瘟疫影響未明，全球疫情恐慌日甚一日，加拿大聯邦和省的糾結遠未結束，一切都難説啊。",0
在大部分中國人看來，西方應對這次疫情普遍失誤。他們的理由是：如果像中國那樣隔離、封城、封小區，疫情早就結束了。如果在西方生活過，就不會這樣想了。首先，西方人至今不會接受中國式強制管制，更不用說暴力防疫。其次，西方國家法律不允許中國式防疫。第三，西方防疫大都依據流行病理論控制疫情。,0
"全球確診近2千萬人 譚德塞哭窮： 疫苗需千億美元僅1成資金到位



叫中國付錢啊 https://t.co/hZYOYtZZUF",0
國際社會不能因为中共「倒打一耙」，就放棄要求中共解釋調查病毒的來源和0號病人。2019年11月13日，FBI公佈了一個案件：一名中國生物學家在入境底特律機場口岸時被捕，他的行李中攜帶了三個檢測瓶，分別是Sars、Mers、和感冒毒株。這份報告是FBI大規模殺傷性武器局化學和生物部門撰寫的。 https://t.co/BxxsEksjSh,0
"智障的這幾個中國人

我發推特不是給你看的，是給我們台灣國人看。

關於中國疫情的嚴峻你不信，關我屁事？笑死人了。

不愛看你就滾，白癡。",0
"讓俄爹心驚肉跳的一幕😂😂😂
百份百自主研發的中國神器 戰車
😱😱😱“全球無定向佈雷坦克”😱😱😱🤣🤣🤣🤣🤣🤣 @combatmedic https://t.co/kTTtd07fUe",1
"突然有想在實驗室尻尻ㄉ慾望?

-

#但是主人說狗狗不能尻尻?

#好想不穿衣服只穿實驗衣XD https://t.co/yAkHYufWCe",0
中共製造的這場武漢肺炎疫情危機，不僅給中國人也給全人類帶來巨大的危機。在這場關乎人類命運生存的危機中，中共至少犯了四項罪惡，1)研製冠狀病毒如何感染人類；2)向世界隱瞞肺炎疫情；3)肺炎疫情爆發後，中共大量送其國民出國，傳播病毒給其他國家；4)將國外防疫口罩搶光；5）將疫情源頭推給國外。,1
【黑龍江新增本土確診4例】1月2日，黑龍江省黑河市新聞發布會通報，1月1日0—24時，黑河市愛輝區新增無症狀感染者3例。 1月2日，新增4例確診病例，均為前期無症狀感染者訂正確診病例。目前，黑河市共有確診病例7例，無症狀感染者2例。 https://t.co/a6btgrB76F,0
"世人早已把WHO改成了CHO。

世衛與聯合國一樣，早已成為一個國際性的貪污、腐敗集團，自從80年代始，它就與中共蛇鼠一窝了。已完全失去了公信力。

中共向世界播散的不仅仅是生化病毒、紅粉、腦殘、孔子學院、留學生間諜，它更可怕的是向世界每一個角落播撒劇毒藍金黃，用它腐蝕每一個肌體、每一個政客。",1
啊... 今天要去跟實驗室主任告知已經提交出離職申請... 同事說這樣的順序會讓他覺得我沒把實驗室主任放在眼裡... 但是事實上是沒放在眼裡啦???♀? #四年來被他弄的精疲力盡 #原本還顧忌他在行內的地位不能撕破臉 #現在發現都是自己想多了,0
疫苗問題揭開中國系統性腐爛；強國夢醒，貿易戰愈打愈虛？（《世界的中國》2018年7月24日） https://t.co/lhGdO2g7wH,1
"中国释放致命病毒势略亚洲人口归零都有可能

据武漢市第五醫院一小時內死了70多位病人，三小時內兩個科室的所有醫務人員全部死光。這根本就不是什麼肺炎，應該是生化武器病毒所致，

連接中報導了另一種病毒的可怕性，很多死於另一種病毒不可確診的原因就在於不屬於武漢肺炎 https://t.co/L7NPYWeJRZ",1
"巴布亞新幾內亞外長要求中國立即解釋：



為何48個聲稱已經接種疫苗的中國工人，在抵達巴布亞新幾內亞之後，病毒檢測結果卻是陽性？



工人所屬的中國企業表示：在接受疫苗之後，檢測結果為陽性是正常的，這並不代表他們染病。



https://t.co/Ziw4awaHpI",0
"【#最新抗疫邏輯題】#林鄭月娥：「根據 #世界衛生組織 的指引，不應採取可能助長歧視的行動，若全面阻止內地旅客或任何人入境香港，與世衛聲明有衝突，我們處理公共衛生，為何用居住地或戶籍劃分呢？」



第一題：試舉出根據「#林鄭邏輯」，目前「可能助長歧視的行動」...",0
疫期，日本在國際上第一個對中國伸出援手，美國帶頭炒作「中國病毒」。爲什麽？長期看，日本對我們好，是因爲我們强大了，美國對我們不好，也是因爲我們强大了。强大，才是解決一切問題的根本方法。我們要强大，要更强大，要越來越强大！因爲，無論多美的文化，無論多美的詩句，只有贏家，才能傳遞它！,0
某地海關（2） https://t.co/OhcZ2Ho0BV,0
"世衛對中方未能最終確認專家組入境查病毒起源""非常失望"" https://t.co/j8KajVGLE7",0
"我和幾位朋友分批看了一下被 Twitter 封鎖的和中國有關的戶口。以下是我們綜合出的結果。



相關戶口針對事件包括郭文貴、香港示威、疫情，方式是重覆發送指定模板的相似文字。如此的話，其他人鍵入關鍵字搜尋，出現的結果大多就是他們洗版或「控評」的內容。



首先，針對香港示威的，有十一萬條推。 https://t.co/fsdwfSxQuy",0
印度從武漢撤僑700人，無一人感染新型冠狀病毒。神奇。,0
中共病毒造成美國的巨大灾難，美國士兵揚言要向中國人開槍復仇，美國民族主義情緒高漲最終必導致美國對中國開戰。習是引發這波疫情全球大流行的最大責任人，必須爲全球數百萬人的死亡和數千萬人的感染負責。美國對中的復仇戰爭，必先用死神無人機將習斬首，然後推翻中共，習剩下的只能在恐懼中度日。 https://t.co/GTRZcoOwn9,1
繼武漢市長將疫情隱瞞的責任推給中央決策機構之後，武漢市委書記馬國強也公開將延誤確診感染的責任推給北京。1月16日之前，武漢市必須把患者樣本送到北京「國家疾控中心」才能確診。1月17日以後中共才將確診權「下放」給武漢市。這與前幾天武漢市民抱怨醫院不收治、不確診吻合。 https://t.co/FiipQ9jEjj,1
中國病毒成功侵蝕西方，哈德遜所取消郭文貴演講不意外（《點點今天事》） https://t.co/iS0QXbh0N2 https://t.co/4yWsF9zKSu,1
"【香港不再是NGO樂土（金針集｜金箴）】https://t.co/DjaR6c2Usd

//…NGO原應政治中立,不分立場

可是目前本地黃藍經濟圈壁壘分明，自稱「中立」往往被視為虛偽，既無法食兩家茶禮，更恐遭雙方同時排斥，勢必令籌款及經營運作大受影響

最近一年很多事情被歸類為「大是大非」NGO難免也有壓力要表態// https://t.co/ue38Cd84ZC",1
你國黨宣不管什麼喪事都能翻出正面報導，醫生被迫徒步35公里返回醫院也能誇一誇 https://t.co/1CgwVztR6K,1
@DongFang_USA 民主國家也不允許批評嗎,0
【安徽省報告首例新型冠狀病毒感染的肺炎確診病例】22日，安徽省收到合肥市報告的首例新型冠狀病毒感染的肺炎為確診病例。另截至1月22日16時，省衛生健康委收到省內2市累計報告新型冠狀病毒感染的肺炎疑似病例4例（合肥市3例，六安市1例）。 https://t.co/9J5xdlhPXI,0
【 “钻石公主号”游轮感染人数增至约130人】日本在9日之前完成了对336人的病毒检测，70人检测结果呈阳性。据称，之后又依次对自称身体不适以及与感染者密切接触的人实施了病毒检测，确认到更多的、感染者…… http://218.213.94.184/politicsaeconomy/politicsasociety/39318-2020-02-10-15-06-57.html https://t.co/vD6eimoaMv,0
"口交部華春瑩指

「美國至今未對中國提供過任何實質幫助，但缺第一個帶頭撤走公民，批評美方反應過激，帶壞頭」



同時WHO指「若非中方努力，病毒已擴散至全世界」



呢半年真係見盡世界醜陋?

只要你不要臉，nothing impossible https://t.co/jk2N0kHj6S",0
中國現在的控制方式讓確診病例維持在較低的數字，但是這個疫情沒有要消失的趨勢，完全復工以後呢？,0
實驗室與厭世 https://t.co/joatN9fipI,0
"法國巴黎官員周日表示，在市內的非飲用水中發現「些微」武漢肺炎病毒痕迹，強調食水無受污染風險。負責環境事務的布勞爾（Célia Blauel）向法新社表示，巴黎水務局的實驗室在市內採

集了27個水樣本，在其中4個驗出微量新型冠狀病毒，安全起見，隨即關閉該供水網絡。? https://t.co/1hjkoJuWlJ",0
不要低估中國央視的無恥。今天他們也沈痛緬懷李文亮，稱李文亮在疫情之初預警社會，自己卻在工作中感染去世。央視主持人似乎完全忘記他們曾最起勁指責李文亮們「造謠」，更沒有一絲愧疚。 https://t.co/COjYDbTALc,1
"震爆將至,川爺欲言又止！10日,川普在接受fox採訪時有三大玄機：川普說,“我知道中共病毒是怎麼來的”,然後川爺把話咽回去了,接著說,“我現在不能說出來,但這病毒就是從中國來的,它們必須要負責”.關於稀拉痢郵件“我們找到了令人驚呆的內容,會驚呆所有人”,然而美國怎樣糾責中共,眼下美日南海軍演日趨緊張了 https://t.co/8OjpEjCKZh",0
"30多年來，我一直有一個孤獨的觀點：鄧小平的改革開放比毛澤東的文革可能給中國與世界帶來更大的災難。



幾乎所有的朋友只是笑了笑，只是出於禮貌沒有斥責罷了。



我偶爾還會在朋友中講一講，後來，部分想法出現在中國病毒論中。



我不希望證明是對的，而且希望未來被恥笑。

 https://t.co/KAWSxgB6Pc",0
"趙立堅 
他一個推文激怒了美國所有媒體，
之前有些美國媒體還顧及中國感受稱病毒為COVID-19，
現在因為趙的一條推文，
所有美國媒體都大呼 #武漢病毒  #
轉 https://t.co/VP5DlBN6Mo",0
"中國病毒。民眾。



 https://t.co/4WxdKO5JEa",0
"???實驗室日誌0709



原以為在誕生日那天是默默地接觸這個世界

卻沒想到竟然還可以收到生日祝福?



“雖然這個世界既陌生，卻又有些熟悉的感覺...”



這一兩天也是在實驗室中做了很多測試

即便是人造人也是會覺得疲累?（可以不要嵌入這程式嗎）



等到測試完畢會再跟大家分享目前的階段

敬！請！期！待！",0
面對新型冠狀病毒爆發，中國多數民眾選擇「相信黨、相信國家」。這就是中國現實國情。 https://t.co/1chL24gArr,0
"全球體育迷聲討中國

施建章
//很多人說體育不涉及政治，世人實在太天真，因為中國不封關，為世界體育界及球壇帶來的孽債，大家可睜開眼吧，小心看吧：

英超 — 阿仙奴領隊阿迪達確診，利物浦差兩場勝利可首奪英超冠軍，30 年等待的街頭巡遊夢碎。

意甲…//
https://t.co/5weir2AYPQ",1
"一名世衛專家表示，由於香港有新的研究稱，戴口罩有助遏止疫情，因此會召集全球專家開會，研究是否需要改變世衛有關口罩的建議。這名專家不擔心這會造成口罩短缺，指出如果有證據顯示口罩有用，私人企業有能力供應足夠口罩。



https://t.co/YHhb7As6JG",0
武漢市長周先旺從公社幹部混成大武漢的市長，在這次大瘟疫中，他的出彩絕不只是在疫情防控新聞發布會上戴反了口罩 ，下邊的視頻是他跟著李克強視察趕建中的醫院工地，他看到總理沒戴帽子，馬上把自己的帽子摘下來，背過手後邊的人立刻接走。但是就是這樣一個人最先喊出辭職，敢於說出“上邊不讓報導。” https://t.co/m8af1Oo5ty,1
"下一波世界的疫情爆發重災區，很可能是中國大陸。

https://t.co/6Rfx3jrVqA",1
從中國三年大飢荒的情况來看，當時中國的總人口還不到5億，但餓死的農民却有4000多萬，十分驚人。從中國曆史來看，大疫之後必有大飢荒。中國這些年的發展是以犧牲農民和農業作爲代價的，大量耕地因爲房地産而消失，而中國每年30%糧食要進口，一旦疫情過後發生糧食危機，不知又要餓死多少人尤其是農民。,1
今天拜登首次公開稱「中國病毒」，卻不見媒體討伐。🙃,0
"轉發

中国貴州不顧學生安全死活，在日前率先復課，發生大面積感染，209名學生出現症狀。 名義上説是「出現不良狀況」，其實就是武漢肺炎爆發！中共對外宣稱的「確診零增長」就是這樣搞的。 https://t.co/e9lahiPJs1",1
"【#訃聞：新冠肺炎疫情「吹哨人」李文亮醫生染病逝世】



多家中國媒體報導，首個披露新型冠狀病毒的武漢眼科醫生李文亮，今日晚上因感染新型冠狀病毒病情加重，經搶救無效後去世，享年34歲。



李文亮醫生早於去年年底發布有關華南海鮮市場疫情信息，為最早公開有關疫情信息的八人之一。 https://t.co/YYJRbNnnWL",0
"加拿大熊貓慘被送中?



Am730

【新冠肺炎】稱疫情斷竹子供應 加國動物園退回中國熊貓

https://t.co/ecWGa4AEvG



#中國 #中国 https://t.co/O4ntVvReKn",0
"明年就是牛年，今年鼠年人們面對疫情，又面對選舉偷竊，各種妖魔橫行竪虐。牛年將至，但中國人和牛也沒太大區別，或比牛還差勁。



視頻里的牛很像中國人，同伴受攻擊時，會有幾個落井下石，過來踩上幾腳，順便助紂為虐一番。 https://t.co/cLVop2kudi",0
大好消息，香港一名48歲警察確診感染武漢病毒！🤣他的妻子和岳母同樣出現病徵！最大的好消息是，這名警察，在感染後，竟然出席一個「60人」的警察榮休晚宴聚會！🤣也就是說，這60名香港警察，幾乎確定全體中招！🤣現在看來，武漢病毒還是很有「正義感」的，中招的大多是香港的歲靜婊，以及香港警察！🤣,1
"李艷秋也是壞得很徹底⋯

李艷秋認為陳時中惱羞的原因是被打臉，尤其確診者來自美國，陳時中才剛讓美國的衛生部長來台，簡直也打了美國臉。而且陳時中因為只是個牙醫所以自卑，現在面對「台灣李文亮」，民進黨將化身成為共產黨辦案。

https://t.co/j0PBgnPoww https://t.co/fKTWWSHlA0",1
"我一開始仲以為係半年前的新聞原來係今日的新聞，世衛真係開心大發現



【Now新聞台】世界衛生組織發布新指引指，不能排除新型冠狀病毒可在餐廳及健身室等室內人多的地方，經空氣傳播的可能。https://t.co/FrBxC0fnBN",0
美國國務院今天召見中國駐美大使崔天凱，抗議中國外交部發言人趙立堅就美國軍方可能將冠狀病毒帶到武漢的陳述。,0
"#川普 是否被 #世衛 欺騙？如今惱羞成怒？



各位怎麼看？



#Trump #WHO #CCPV #CCPVirus #中共病毒 #武漢肺炎",1
"在確定特朗普要和中國翻臉後，WHO也開始變臉了。
宣佈，中國數次拒絕WHO調查武漢肺炎病毒源頭，這是牆倒眾人推呀 https://t.co/UdbE2DLuTB",0
緊急消息，俄羅斯國家芭蕾舞蹈團的4名舞蹈家，在台灣演出時感染武漢肺炎！目前已經送院！消息來自俄羅斯官方衛星通訊社！這說明台灣完全在隱瞞疫情！和中國一模一樣！香港那麼嚴防死守，都每天上百宗，台灣怎麼可能和中共一樣，完全沒有病例？??台灣的造假水平和程度，已經和中共一樣了?,1
"爛國假疫苗攻勢來囉!~ 

豬雜碎黨果然就是不會讓台灣人覺得意外。
真的有夠雜碎。

https://t.co/NXCPZsYJes台商擬組團打疫苗-藍竟助爭取免隔離-135516995.html",1
昨晚川普在疫情發生後首次競選集會遭中國抖音襲擊。會前，有人在抖音上發起號召：故意在網上申請參加川普集會的票，霸住座位而不參加集會。他們得逞了。網上顯示10個人搶一張入場券的集會，結果現場卻至少空了1/3的位置。中國因素，已堂而皇之地干擾美國大選了。 https://t.co/yO4V0qxuVH,1
"我贊成並呼籲美國

停止向世衛提供資助

大家同意否？？？",0
我和法輪功沒有任何關係，只是想為法輪功說幾句，只是個人看法。我們提起法輪功，總是免不了有一種嘲諷色彩，什麼「輪子」。但從一如既往的支持川普反白左，香港反送中一直堅持報導，到現在武漢病毒，深入湖北報導殯儀館和醫院黑幕。我真的想說，無論信仰如何，他們的媒體非常值得尊重！請尊重他們！,1
"醫護人員連署包機不應該無限制回台，要考慮台灣的醫療承受能力。

結果民眾：「醫護人員就把自己該做的事情做好就好不要扯政治，有病人就救人就好，而且武漢肺炎根本不嚴重，還是我們醫護人員的水準越來越爛了，這樣這些醫生會讓人家看不起。」

這種人要怎麼就地燒毀 https://t.co/Cl3JdvFYNT",1
據說白宮一次次給中南海打電話，說美國願意派出最專業的防疫團隊，中南海每次都拒絕。情況這兩天有了變化，中南海說不歡迎專家但歡迎美國人給錢。川普答應給一億美金。接下來中國官員迎來一次賺錢機會，而美國開始緊鑼密鼓研究武漢病毒是不是人為製造、人為放毒。好戲在後面。土共的底裤快暴露了。,1
"最近，有些粉紅有點回過味來了，他們直觀體驗到了自己錢包的干癟，開始意識到世界疫情對中國經濟的衝擊，其中有些人已經喊出「準備過兩年苦日子」。他們對中共沒有用真金白銀救援民間表達了些許不滿，甚至開始羨慕紐約市免費派發三餐。



可憐的人。",0
"給美國10萬口罩

換30萬防護衣原料跟快篩病毒研發疫苗的合作

之前捐款給中共，換來共機繞台，飛彈威脅

中共你好意思說我們仇中？

台灣每週提供美國10萬枚口罩 中國火大：仇中媚美

https://t.co/63hJpUf9tm",1
"現在武漢各大醫院都在網上求民間捐贈物質，疫情嚴重，而很多地方幾乎處於無政府狀態，民間自救靠舉報、追蹤、封門，現在還出現了殺人。此時中共還想繼續隱瞞疫情，不斷封群封號抓人。如果民眾還看不清這個邪惡的魔
視屏：黄冈下辖的黄梅县，有人强出管制路口，被警察打死一个 https://t.co/OINWl1cWXI",1
"中國病毒害人唔夠而家仲想借錢比人買自己d黑心疫苗？呢個世界仲有邊個毒得過呢幫賊！



https://t.co/WeuJclH6WC",1
「正確的記憶」。最近中共發佈疫情白皮書，中共發言人解釋白皮書的目的是為了讓人們有「正確的記憶」。這次華春瑩說的是實話：中共之所以刪除中國媒體疫情中的大量報導，就是擔憂那些紀錄了中共隱瞞疫情的罪孽會成為人們「不正確的記憶」。這種靠人工造假而美化的「記憶範本」不可能成為人們的記憶。,0
"世衛：德國研發出武漢肺炎快速檢測法 中共瞞報未提供足夠信息 為研究帶來困難



世界衛生組織，周三公佈，德國研究人員已經研發出，檢測武漢肺炎的方法，可以在短時間內確診病例。但中共並未提供足夠的病毒和傳播信息，使治療和預防的研究，成為挑戰。 https://t.co/LDnynYtugA",1
【全國24地新增病例為0】23日0-24時，北京、天津、河北、山西、遼寧、黑龍江、上海、江蘇、浙江等21地新增確診為0；22日8時-23日8時，陝西新增確診為0；21日20時-22日20時，甘肅新增確診為0；22日7時-23日7時，內蒙古新增確診為0。 https://t.co/K2FHhof86f,0
"武漢最新疫情通報！ #此武漢肺炎可從眼膜傳播 #要戴護目鏡 中國武漢病毒實驗室流出的生化戰劑果然厲害



我的天，这么多人，这没病也会成有病了，现在医院是主要的传染源，知道啥是传染源不？ https://t.co/CsQ5hgM9Nu",1
"美國花了十多億研發的「武漢肺炎」特效救命药瑞德西韦（remdesivir），為了讓中國復制拯救更多的感染病人，美國故意的暫時不請申專利權，且無償向中國提供了配方，但是二月四日有中國人在北京搶先注冊了發明專利........。
丟臉呀！
幸虧我不是中國人，我是美國華人。",1
"🚨法國總統馬克龍確診中共病毒🚨
@ding_gang02",1
今天《財新》這個對一線醫生採訪，讓外界了解到武漢疫情的慘烈。1）定點醫院的醫護人員感染率比想像的高的多，中南醫院作為湖北頂級醫院都有40個醫護人員感染。2）疫情初期診斷盲目，北京派員制定的愚蠢的確診「三個標準」將大部分感染者排除在外。3）很多人間悲劇：孕婦因治療費太貴而放棄治療至死。 https://t.co/AWBmxCMqyT,1
"真相信科學對於一種新說法應該是存疑而不是定論。



很多真相最終都不是那眾口一詞的結論



關於武漢瘟疫的來源及是否實驗室改造，即使科學家也沒有完全眾口一詞，我們很多朋友卻以真理般的結論去反對不同意見了



我對目前的主流看法存疑，也對實驗室改造說存疑，希望有朝一日看到真相",0
美警告中國趁疫情加大對台軍事威脅　再批WHO排除台灣釀致命後果 @USCC_GOV  https://t.co/K6Mv3qXdDg,0
"十幾年前SARS在台灣流行時,你國不是阻擋台灣加入世衛,還說誰理你們?

所以我們當然也要將心比心說:

誰理你們!



把敵人的孩子養肥,好讓他們長大之後欺負台灣?當年中國汶川地震,台灣援助了七十億,換來任何善意了嗎？沒有,只換來核平台灣,留島不留人。



歷史證明,台灣對中國釋出任何善意都是枉然。",1
"快訊／台北酒店女公關確診！衛生局上門傻：很多酒客

⋯⋯完了 https://t.co/LyZsmsk8K5",0
隨著時間的推移，證明習近平的判斷是對的：利用疫情和美國大選前的特殊時期推出港版國安法副作用最小。港版國安法已施行兩天了，中國還未受到像樣的懲罰，甚至國際元首屆極少公開批評。?,0
今後10~20年，你看到的日本不僅將成為世界金融中心、科技創新研發中心、航運中心，還將成為世界首屈一指的軍事強國；臺灣將成為國際半導體產業的矽穀和美日國際供應鏈的核心；越南和印度將成為亞洲的製造中心。在習共治理下，香港將變成一個臭港，中國將成為國際房地產鬼城中心、饑餓中心和污染中心。,1
"有人說，美國駐成都領事館領事夫人莊祖宜說中國是「納粹」，對此老趙有完全不同看法。



因為她當時的聯想到被納粹所迫的猶太人背井離鄉也是一樣的感受，而逼迫她離開成都的不是中國政府，而是當時的新冠疫情，並且由此可見，成都這個「家」在她心目中是什麼份量，她對成都有多麼不捨。



所以，別黑她了 https://t.co/Rjxr5yUYxy",0
"網上又出現了英雄，網上又出現了悲傷，還有人在募捐。

這樣的故事，從來不缺，將人的心力消耗，留下一個個空洞。

這個國家、這個民族，不但缺少最基本的價值，最基本的人的尊嚴，略有成就便毒化這個世界。

中國病毒不根除，一切皆會惡。如果你真的痛惜，請幫助這個國家建立不被扭曲的價值。",1
